TF	n_libraries_supported	best_adjusted_p	best_combined_score	supporting_libraries	best_term	aggregate_score
ILF3	1	0.07419772986825811	6.468822696123309	ChEA_2022	ILF3 29590119 ChIP-Seq K562 Human BoneMarrow Leukemia	1.1296093820628972
MYBL1	1	0.0808604621300764	12.731902823166145	ChEA_2022	MYBL1 21750041 ChIP-ChIP SPERMATOCYTES Mouse	1.0922637809349616
ELF3	1	0.08777196089565074	4.866184958831665	ChEA_2022	ELF3 26769127 Chip-Seq PDAC-Cell Line Human	1.0566441990497228
HDAC2	1	0.09052435157331871	9.923812966600405	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	HDAC2 ENCODE	1.043234577354786
P63	1	0.09974615394968563	4.605324275405401	ChEA_2022	P63 20808887 ChIP-Seq KERATINOCYTES Human	1.276030875504409
GBX2	1	0.10264695768699736	8.309406642933267	ChEA_2022	GBX2 23144817 ChIP-Seq PC3 Human	0.988653917986806
GTF3C2	1	0.10290380014425374	4.707211279958101	ChEA_2022	GTF3C2 35216376 ChIP-Seq H9 Human BoneMarrow Lymphoma	0.9875685868390646
ELF5	1	0.10679507617149167	5.0075958986723474	ChEA_2022	ELF5 23300383 ChIP-Seq T47D Human	0.9714487701618251
SIRT1	1	0.10951082185851879	46.59104569331382	TRRUST_Transcription_Factors_2019	SIRT1 human	1.5955556920874048
SREBP1	1	0.11480987272752785	5.341975481299442	ChEA_2022	SREBP1 19666523 ChIP-Seq LIVER Mouse	0.9400207644926729
SP7	1	0.11870349759333139	88.51747695452742	TRRUST_Transcription_Factors_2019	SP7 mouse	0.9255364843890893
PCGF2	1	0.12336614527665508	5.681798556822338	ChEA_2022	PCGF2 27294783 Chip-Seq ESCs Mouse	1.3704560640665922
STAT5B	1	0.12662567851110426	5.214937889675949	ChEA_2022	STAT5B 24692510 ChIP-Seq Epithelium Mouse Mammary	0.8974782145016414
RCOR2	1	0.12842323169881656	5.989035864633381	ChEA_2022	RCOR2 21632747 ChIP-Seq MESCs Mouse	0.8913564055042166
EBNA1	1	0.12842323169881656	3.9652314762531176	ChEA_2022	EBNA1 20929547 Chip-Seq RAJI-cells Human	0.8913564055042166
TBX5	1	0.1329162921684179	3.8872623408892593	ChEA_2022	TBX5 21415370 ChIP-Seq HL-1 Mouse	0.8764217822989544
EVI1	1	0.13373790082409573	4.1993677788811885	ChEA_2022	EVI1 22308434 ChIP-Seq SKOV3 Human Ovary OvarianCancer	0.8737454978526322
BACH1	1	0.13935354853863968	4.0069315118948445	ChEA_2022	BACH1 22875853 ChIP-PCR HELA AND SCP4 Human	0.8558819678108979
GABP	1	0.14155775646138963	3.5485956157714535	ChEA_2022	GABP 19822575 ChIP-Seq HepG2 Human	0.9839678080605071
RELB	1	0.1467819092414462	7.225557104878403	ChEA_2022	RELB 30642670 ChIP-Seq CTB1 Human Placenta Inflammation	0.8333274675858926
DROSHA	1	0.1482186561955036	4.88675365941592	ChEA_2022	DROSHA 22980978 ChIP-Seq HELA Human	0.829097128523868
LUZP1	1	0.1494857603533232	3.628346965660974	ChEA_2022	LUZP1 20508642 ChIP-Seq ESCs Mouse	0.8254001751958224
EWS-ERG	1	0.15763316304018257	3.9024856261468717	ChEA_2022	EWS-ERG 20517297 ChIP-Seq CADO-ES1 Human	0.802352409877945
ESRRB	1	0.15798251990684206	3.480406526008596	ChEA_2022	ESRRB 18555785 Chip-Seq ESCs Mouse	0.8700169204145977
TTF2	1	0.15908555747676434	3.558720943395296	ChEA_2022	TTF2 22483619 ChIP-Seq HELA Human	0.7983692458270324
HDAC1	1	0.17100382715973253	41.06069142799587	TRRUST_Transcription_Factors_2019	HDAC1 mouse	1.5339883394992766
SOX10	1	0.17100382715973253	33.71572144348522	TRRUST_Transcription_Factors_2019	SOX10 human	1.522343782959326
SNAI2	1	0.17100382715973253	38.81936703082998	TRRUST_Transcription_Factors_2019	SNAI2 mouse	1.5081520073998962
PAX3	1	0.17100382715973253	83.1016220368009	TRRUST_Transcription_Factors_2019	PAX3 human	1.4579950794807037
EHMT2	1	0.17100382715973253	83.1016220368009	TRRUST_Transcription_Factors_2019	EHMT2 mouse	0.7669941697496383
FOXO4	1	0.17100382715973253	83.1016220368009	TRRUST_Transcription_Factors_2019	FOXO4 human	0.7669941697496383
HIVEP2	1	0.17100382715973253	83.1016220368009	TRRUST_Transcription_Factors_2019	HIVEP2 human	0.7669941697496383
HOXA9	1	0.17100382715973253	83.1016220368009	TRRUST_Transcription_Factors_2019	HOXA9 mouse	0.7669941697496383
SFPQ	1	0.17100382715973253	83.1016220368009	TRRUST_Transcription_Factors_2019	SFPQ human	0.7669941697496383
SOX4	1	0.17100382715973253	83.1016220368009	TRRUST_Transcription_Factors_2019	SOX4 mouse	0.7669941697496383
HOXC8	1	0.17100382715973253	65.9085293542957	TRRUST_Transcription_Factors_2019	HOXC8 mouse	0.7669941697496383
HSF2	1	0.17100382715973253	65.9085293542957	TRRUST_Transcription_Factors_2019	HSF2 human	0.7669941697496383
CDX1	1	0.17100382715973253	54.02023282333744	TRRUST_Transcription_Factors_2019	CDX1 human	0.7669941697496383
DNMT3A	1	0.17100382715973253	54.02023282333744	TRRUST_Transcription_Factors_2019	DNMT3A mouse	0.7669941697496383
ESRRA	1	0.17100382715973253	54.02023282333744	TRRUST_Transcription_Factors_2019	ESRRA mouse	0.7669941697496383
FOXF2	1	0.17100382715973253	54.02023282333744	TRRUST_Transcription_Factors_2019	FOXF2 human	0.7669941697496383
MYF6	1	0.17100382715973253	54.02023282333744	TRRUST_Transcription_Factors_2019	MYF6 mouse	0.7669941697496383
RBMX	1	0.17100382715973253	54.02023282333744	TRRUST_Transcription_Factors_2019	RBMX human	0.7669941697496383
SMAD7	1	0.17100382715973253	54.02023282333744	TRRUST_Transcription_Factors_2019	SMAD7 mouse	0.7669941697496383
ZFP36	1	0.17100382715973253	54.02023282333744	TRRUST_Transcription_Factors_2019	ZFP36 human	0.7669941697496383
EWSR1	1	0.17100382715973253	45.36630030344951	TRRUST_Transcription_Factors_2019	EWSR1 human	0.7669941697496383
HIC1	1	0.17100382715973253	45.36630030344951	TRRUST_Transcription_Factors_2019	HIC1 human	0.7669941697496383
HIPK2	1	0.17100382715973253	45.36630030344951	TRRUST_Transcription_Factors_2019	HIPK2 human	0.7669941697496383
NCOA3	1	0.17100382715973253	45.36630030344951	TRRUST_Transcription_Factors_2019	NCOA3 mouse	0.7669941697496383
TFCP2	1	0.17100382715973253	45.36630030344951	TRRUST_Transcription_Factors_2019	TFCP2 human	0.7669941697496383
MYF5	1	0.17100382715973253	38.81936703082998	TRRUST_Transcription_Factors_2019	MYF5 mouse	0.7669941697496383
POU2F2	1	0.17100382715973253	38.81936703082998	TRRUST_Transcription_Factors_2019	POU2F2 human	0.7669941697496383
TBX21	1	0.17100382715973253	38.81936703082998	TRRUST_Transcription_Factors_2019	TBX21 mouse	0.7669941697496383
RUNX3	1	0.17100382715973253	36.87343378412446	TRRUST_Transcription_Factors_2019	RUNX3 human	0.7669941697496383
RB1	1	0.17100382715973253	35.0290834266627	TRRUST_Transcription_Factors_2019	RB1 human	0.7669941697496383
CITED2	1	0.17100382715973253	33.71572144348522	TRRUST_Transcription_Factors_2019	CITED2 mouse	0.7669941697496383
ID1	1	0.17100382715973253	33.71572144348522	TRRUST_Transcription_Factors_2019	ID1 mouse	0.7669941697496383
STAT2	1	0.17100382715973253	33.71572144348522	TRRUST_Transcription_Factors_2019	STAT2 human	0.7669941697496383
ARNTL	1	0.17565090300050254	29.640520020250488	TRRUST_Transcription_Factors_2019	ARNTL mouse	0.7553496132096877
CREB5	1	0.17565090300050254	29.640520020250488	TRRUST_Transcription_Factors_2019	CREB5 human	0.7553496132096877
HDAC7	1	0.17971467942044156	26.321879809212092	TRRUST_Transcription_Factors_2019	HDAC7 human	0.7454164474824584
KAT2B	1	0.17971467942044156	26.321879809212092	TRRUST_Transcription_Factors_2019	KAT2B human	0.7454164474824584
SALL1	1	0.18086251749858345	7.744895225650905	ChEA_2022	SALL1 21062744 ChIP-ChIP HESCs Human	0.7426514283320814
MYOG	1	0.18148559614134657	23.574610325457964	TRRUST_Transcription_Factors_2019	MYOG mouse	0.7411578376502579
POU2AF1	1	0.18148559614134657	23.574610325457964	TRRUST_Transcription_Factors_2019	POU2AF1 mouse	0.7411578376502579
DNAJC2	1	0.1844134973844102	3.4917727545986725	ChEA_2022	DNAJC2 21179169 ChIP-ChIP NT2 Human	0.734207295727901
ING4	1	0.18642515972359333	21.268472427628502	TRRUST_Transcription_Factors_2019	ING4 human	0.7294954761464136
MLXIPL	1	0.18642515972359333	21.268472427628502	TRRUST_Transcription_Factors_2019	MLXIPL mouse	0.7294954761464136
RARA	1	0.1888566258288103	3.0390473802861075	ChEA_2022	RARA 24833708 ChIP-Seq LIVER Mouse	0.7238677738207733
ELK4	1	0.19107302041964347	4.075322042137269	ChEA_2022	ELK4 26923725 Chip-Seq MESODERM Mouse	0.7188006311556735
PITX1	1	0.19445636193571977	19.30936894370364	TRRUST_Transcription_Factors_2019	PITX1 human	0.7111778436793925
TAF7	1	0.19595464970754117	3.795630305344367	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	TAF7 ENCODE	0.7078444269122403
NR0B2	1	0.20370378106505385	14.899141861115272	TRRUST_Transcription_Factors_2019	NR0B2 mouse	0.6910009097310653
XBP1	1	0.20370378106505385	14.899141861115272	TRRUST_Transcription_Factors_2019	XBP1 human	0.6910009097310653
MSX2	1	0.20370378106505385	13.780528504706739	TRRUST_Transcription_Factors_2019	MSX2 mouse	0.6910009097310653
SREBF2	1	0.20370378106505385	13.780528504706739	TRRUST_Transcription_Factors_2019	SREBF2 human	0.6910009097310653
VHL	1	0.20370378106505385	13.780528504706739	TRRUST_Transcription_Factors_2019	VHL human	0.6910009097310653
PAX5	1	0.20819265559707878	12.790435001206431	TRRUST_Transcription_Factors_2019	PAX5 human	0.6815345951421069
CCND1	1	0.21141154135577256	2.76144274100647	ChEA_2022	CCND1 20090754 ChIP-ChIP RETINA Mouse	0.6748713074244939
CSB	1	0.2145507694031555	2.6953278385828736	ChEA_2022	CSB 26484114 Chip-Seq FIBROBLAST Human	0.6684699236997286
